#species	lib	length	genomeID	n50	genome_quality
Staphylococcus_epidermidis	N153_BC11	2202309	s_5511	1294722	MEDIUM_QUAL
Staphylococcus_epidermidis	N154_BC01	2465549	s_5512	2410105	HIGH_QUAL
Staphylococcus_epidermidis	N154_BC06	1282731	s_5514	32456	MEDIUM_QUAL
Staphylococcus_epidermidis	N155_BC10	2531090	s_5517	2505901	HIGH_QUAL
Staphylococcus_epidermidis	N155_BC11	2589974	s_5518	1813726	HIGH_QUAL
Staphylococcus_epidermidis	N155_BC12	2536696	s_5519	2511452	HIGH_QUAL
Staphylococcus_epidermidis	N156_BC07	2532937	s_5520	1307532	HIGH_QUAL
Staphylococcus_epidermidis	N156_BC08	2561472	s_5521	2535984	HIGH_QUAL
Staphylococcus_epidermidis	N156_BC09	2568362	s_5522	2542805	HIGH_QUAL
Staphylococcus_epidermidis	N157_BC03	2072198	s_5523	116071	MEDIUM_QUAL
Staphylococcus_epidermidis	N157_BC04	2540780	s_5524	2515496	HIGH_QUAL
Staphylococcus_epidermidis	N157_BC06	2493539	s_5525	106736	HIGH_QUAL
Staphylococcus_epidermidis	N158_BC02	2645233	s_5526	618161	HIGH_QUAL
Staphylococcus_epidermidis	N159_BC04	2478413	s_5530	2453746	HIGH_QUAL
Staphylococcus_epidermidis	N159_BC05	2279133	s_5531	155450	HIGH_QUAL
Staphylococcus_epidermidis	N159_BC07	2469906	s_5532	2445324	HIGH_QUAL
Staphylococcus_epidermidis	N160_BC02	2297051	s_5534	178239	HIGH_QUAL
Staphylococcus_epidermidis	N162_BC06	2447081	s_5537	948666	HIGH_QUAL
Staphylococcus_epidermidis	N163_BC12	2468713	s_5540	1393742	HIGH_QUAL
Staphylococcus_epidermidis	N164_BC11	2616107	s_5542	2590078	HIGH_QUAL
Staphylococcus_epidermidis	N165_BC09	2374297	s_5546	151067	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC05	2441037	s_5547	256986	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC06	2718813	s_5548	2590742	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC07	2252381	s_5549	210698	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC08	2742217	s_5550	2664127	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC09	2697489	s_5551	2641715	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC10	2708610	s_5552	2643283	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC11	2718200	s_5553	2663522	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC12	2699019	s_5554	2640945	HIGH_QUAL
Staphylococcus_epidermidis	N167_BC05	1856753	s_5555	68652	MEDIUM_QUAL
Staphylococcus_epidermidis	N168_BC12	2009504	s_5558	127613	MEDIUM_QUAL
Staphylococcus_epidermidis	N169_BC07	2730919	s_5563	1556398	HIGH_QUAL
Staphylococcus_epidermidis	N169_BC08	1259473	s_5564	50489	MEDIUM_QUAL
Staphylococcus_epidermidis	N169_BC10	2465433	s_5566	273545	HIGH_QUAL
Staphylococcus_epidermidis	N169_BC12	2707831	s_5567	1441089	HIGH_QUAL
Staphylococcus_epidermidis	N170_BC02	2719061	s_5569	2619959	HIGH_QUAL
Staphylococcus_epidermidis	N171_BC09	2518167	s_5570	2469920	HIGH_QUAL
Staphylococcus_epidermidis	N172_BC04	1273750	s_5573	47612	MEDIUM_QUAL
Staphylococcus_epidermidis	N172_BC07	2599071	s_5575	566055	HIGH_QUAL
Staphylococcus_epidermidis	N172_BC08	2672446	s_5576	2611034	HIGH_QUAL
Staphylococcus_epidermidis	N172_BC10	2665366	s_5577	2609611	HIGH_QUAL
Staphylococcus_epidermidis	N173_BC03	2545508	s_5578	525114	HIGH_QUAL
Staphylococcus_epidermidis	N173_BC05	2433042	s_5579	468732	HIGH_QUAL
Staphylococcus_epidermidis	N174_BC07	2827966	s_5582	1826081	MEDIUM_QUAL
Staphylococcus_epidermidis	N174_BC10	2614091	s_5583	2588084	HIGH_QUAL
Staphylococcus_epidermidis	N175_BC05	2398913	s_5584	94029	HIGH_QUAL
Staphylococcus_epidermidis	N175_BC06	2666258	s_5585	2617667	HIGH_QUAL
Staphylococcus_epidermidis	N175_BC07	1716413	s_5586	54707	MEDIUM_QUAL
Staphylococcus_epidermidis	N175_BC10	2701373	s_5587	574374	HIGH_QUAL
Staphylococcus_epidermidis	N176_BC01	2492453	s_5589	2467649	HIGH_QUAL
Staphylococcus_epidermidis	N178_BC06	2086148	s_5598	61319	MEDIUM_QUAL
Staphylococcus_epidermidis	N179_BC01	2623977	s_5599	691756	HIGH_QUAL
Staphylococcus_epidermidis	N180_BC07	2617447	s_5602	2553221	HIGH_QUAL
Staphylococcus_epidermidis	N180_BC08	2583393	s_5603	2557689	HIGH_QUAL
Staphylococcus_epidermidis	N182_BC10	2317414	s_5607	104577	HIGH_QUAL
Staphylococcus_epidermidis	N183_BC11	2465200	s_5609	2440666	HIGH_QUAL
Staphylococcus_epidermidis	N184_BC01	2105326	s_5611	59322	MEDIUM_QUAL
Staphylococcus_epidermidis	N184_BC03	2257892	s_5613	87779	HIGH_QUAL
Staphylococcus_epidermidis	N186_BC12	2487023	s_5619	371733	HIGH_QUAL
Staphylococcus_epidermidis	N187_BC04	2581229	s_5620	2555547	HIGH_QUAL
Staphylococcus_epidermidis	N187_BC09	2503183	s_5622	507209	HIGH_QUAL
Staphylococcus_epidermidis	N187_BC10	2517147	s_5623	840825	HIGH_QUAL
Staphylococcus_epidermidis	N188_BC02	2591630	s_5624	2565843	HIGH_QUAL
Staphylococcus_epidermidis	N188_BC11	1666962	s_5628	40352	MEDIUM_QUAL
Staphylococcus_epidermidis	N189_BC07	2566734	s_5631	2517331	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC08	2512856	s_5632	2487850	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC09	2552198	s_5633	430012	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC10	2308043	s_5634	72745	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC11	2690162	s_5635	180885	HIGH_QUAL
Staphylococcus_epidermidis	N190_BC07	2521372	s_5638	2496282	HIGH_QUAL
Staphylococcus_epidermidis	N190_BC08	2535581	s_5639	2474794	HIGH_QUAL
Staphylococcus_epidermidis	N190_BC09	2596729	s_5640	2472155	HIGH_QUAL
Staphylococcus_epidermidis	N190_BC12	1880273	s_5643	73067	MEDIUM_QUAL
Staphylococcus_epidermidis	N191_BC06	2673170	s_5647	817211	HIGH_QUAL
Staphylococcus_epidermidis	N192_BC05	2506913	s_5649	2481967	HIGH_QUAL
Staphylococcus_epidermidis	N194_BC04	2522628	s_5653	2497523	HIGH_QUAL
Staphylococcus_epidermidis	N194_BC08	2534539	s_5654	1403838	HIGH_QUAL
Staphylococcus_epidermidis	N196_BC03	2121787	s_5656	303411	MEDIUM_QUAL
Staphylococcus_epidermidis	N196_BC04	2626855	s_5657	402578	HIGH_QUAL
Staphylococcus_epidermidis	N196_BC05	2778463	s_5658	2508653	MEDIUM_QUAL
Staphylococcus_epidermidis	N196_BC06	2614081	s_5659	2588072	HIGH_QUAL
Staphylococcus_epidermidis	N198_BC11	2521602	s_5661	2496508	HIGH_QUAL
Staphylococcus_epidermidis	N198_BC12	2516930	s_5662	2491883	HIGH_QUAL
Staphylococcus_epidermidis	N199_BC09	2654243	s_5663	2590337	HIGH_QUAL
Staphylococcus_epidermidis	N200_BC10	2666989	s_5664	897457	HIGH_QUAL
Staphylococcus_epidermidis	N201_BC06	2182589	s_5666	92968	MEDIUM_QUAL
Staphylococcus_epidermidis	N202_BC09	2460990	s_5670	183123	HIGH_QUAL
Staphylococcus_epidermidis	N204_BC08	2103018	s_5674	96525	MEDIUM_QUAL
Staphylococcus_epidermidis	N205_BC02	2537850	s_5675	2512595	HIGH_QUAL
Staphylococcus_epidermidis	N207_BC09	2574507	s_5678	324453	HIGH_QUAL
Staphylococcus_epidermidis	N208_BC03	2533180	s_5681	150136	HIGH_QUAL
Staphylococcus_epidermidis	N208_BC04	2601147	s_5682	2575266	HIGH_QUAL
Staphylococcus_epidermidis	N208_BC12	2582212	s_5685	1620629	HIGH_QUAL
Staphylococcus_epidermidis	N209_BC04	2590090	s_5687	542396	HIGH_QUAL
Staphylococcus_epidermidis	N210_BC06	2861682	s_5690	2613320	MEDIUM_QUAL
Staphylococcus_epidermidis	N210_BC07	2844696	s_5691	2536569	MEDIUM_QUAL
Staphylococcus_epidermidis	N211_BC02	2203979	s_5693	204618	MEDIUM_QUAL
Staphylococcus_epidermidis	N212_BC05	2661608	s_5697	374420	HIGH_QUAL
Staphylococcus_epidermidis	N214_BC10	1451945	s_5699	63004	MEDIUM_QUAL
Staphylococcus_epidermidis	N214_BC12	2583005	s_5700	2557304	HIGH_QUAL
Staphylococcus_epidermidis	N215_BC12	1670247	s_5702	33703	MEDIUM_QUAL
Staphylococcus_epidermidis	N217_BC06	2867595	s_5704	1679670	MEDIUM_QUAL
Staphylococcus_epidermidis	N217_BC07	2676615	s_5705	2649988	HIGH_QUAL
Staphylococcus_epidermidis	N218_BC01	2278347	s_5707	133207	HIGH_QUAL
Staphylococcus_epidermidis	N218_BC11	2761836	s_5709	2663958	MEDIUM_QUAL
Staphylococcus_epidermidis	N219_BC07	2597085	s_5710	2571245	HIGH_QUAL
Staphylococcus_epidermidis	N219_BC10	2683479	s_5711	2656784	HIGH_QUAL
Staphylococcus_epidermidis	N219_BC11	2501748	s_5712	503734	HIGH_QUAL
Staphylococcus_epidermidis	N220_BC03	2810410	s_5713	2138137	MEDIUM_QUAL
Staphylococcus_epidermidis	N222_BC03	2478056	s_5716	2453393	HIGH_QUAL
Staphylococcus_epidermidis	N222_BC04	2449539	s_5717	225428	HIGH_QUAL
Staphylococcus_epidermidis	N223_BC09	2436263	s_5722	73533	HIGH_QUAL
Staphylococcus_epidermidis	N224_BC08	2618339	s_5725	2592290	HIGH_QUAL
Staphylococcus_epidermidis	N225_BC11	2705861	s_5728	133083	HIGH_QUAL
Staphylococcus_epidermidis	N226_BC11	2665364	s_5730	235451	HIGH_QUAL
Staphylococcus_epidermidis	N227_BC04	2424381	s_5731	166013	HIGH_QUAL
Staphylococcus_epidermidis	N227_BC05	2570641	s_5732	2514555	HIGH_QUAL
Staphylococcus_epidermidis	N227_BC10	2553399	s_5733	2527993	HIGH_QUAL
Staphylococcus_epidermidis	N230_BC01	2659243	s_5736	693307	HIGH_QUAL
Staphylococcus_epidermidis	N230_BC05	2508432	s_5737	444806	HIGH_QUAL
Staphylococcus_epidermidis	N230_BC11	2562616	s_5740	2537117	HIGH_QUAL
Staphylococcus_epidermidis	N231_BC09	2055015	s_5741	67860	MEDIUM_QUAL
Staphylococcus_epidermidis	N232_BC09	1789394	s_5743	68338	MEDIUM_QUAL
Staphylococcus_epidermidis	N234_BC06	1444909	s_5748	65397	MEDIUM_QUAL
Staphylococcus_epidermidis	N234_BC07	2485412	s_5749	2460678	HIGH_QUAL
Staphylococcus_epidermidis	N234_BC10	2754520	s_5751	859377	MEDIUM_QUAL
Staphylococcus_epidermidis	N234_BC12	2553638	s_5752	2528228	HIGH_QUAL
Staphylococcus_epidermidis	N236_BC04	2246341	s_5753	96250	MEDIUM_QUAL
Staphylococcus_epidermidis	N237_BC06	1595925	s_5755	39657	MEDIUM_QUAL
Staphylococcus_epidermidis	N239_BC01	2582278	s_5762	2556584	HIGH_QUAL
Staphylococcus_epidermidis	N239_BC06	2482866	s_5766	1852679	HIGH_QUAL
Staphylococcus_epidermidis	N240_BC08	2738195	s_5769	1491786	HIGH_QUAL
Staphylococcus_haemolyticus	N101_BC05	2702116	s_5788	950962	HIGH_QUAL
Staphylococcus_haemolyticus	N101_BC07	2538353	s_5789	2480720	HIGH_QUAL
Staphylococcus_haemolyticus	N103_BC04	2524813	s_5794	59473	HIGH_QUAL
Staphylococcus_haemolyticus	N103_BC08	2551962	s_5795	353981	HIGH_QUAL
Staphylococcus_haemolyticus	N103_BC10	2773930	s_5796	1771307	HIGH_QUAL
Staphylococcus_haemolyticus	N103_BC11	2694455	s_5797	1982468	HIGH_QUAL
Staphylococcus_haemolyticus	N103_BC12	2724387	s_5798	792436	HIGH_QUAL
Staphylococcus_haemolyticus	N104_BC09	1417268	s_5800	20936	MEDIUM_QUAL
Staphylococcus_haemolyticus	N104_BC12	2524561	s_5801	120336	HIGH_QUAL
Staphylococcus_haemolyticus	N105_BC03	2768783	s_5802	765147	HIGH_QUAL
Staphylococcus_haemolyticus	N105_BC04	2683000	s_5803	2317208	HIGH_QUAL
Staphylococcus_haemolyticus	N105_BC05	2200543	s_5804	44293	MEDIUM_QUAL
Staphylococcus_haemolyticus	N105_BC06	2097222	s_5805	46121	MEDIUM_QUAL
Staphylococcus_haemolyticus	N105_BC07	2517235	s_5806	175636	HIGH_QUAL
Staphylococcus_haemolyticus	N105_BC11	2689167	s_5807	1343596	HIGH_QUAL
Staphylococcus_haemolyticus	N105_BC12	2844800	s_5808	116595	MEDIUM_QUAL
Staphylococcus_haemolyticus	N107_BC09	2579802	s_5812	2554132	HIGH_QUAL
Staphylococcus_haemolyticus	N107_BC10	2653089	s_5813	2606542	HIGH_QUAL
Staphylococcus_haemolyticus	N107_BC12	2827475	s_5815	1941585	MEDIUM_QUAL
Staphylococcus_haemolyticus	N108_BC01	2683778	s_5816	2657081	HIGH_QUAL
Staphylococcus_haemolyticus	N108_BC02	2673024	s_5817	2646433	HIGH_QUAL
Staphylococcus_haemolyticus	N108_BC03	2677407	s_5818	2650771	HIGH_QUAL
Staphylococcus_haemolyticus	N108_BC09	2594048	s_5822	2488814	HIGH_QUAL
Staphylococcus_haemolyticus	N109_BC05	2658919	s_5825	1477117	HIGH_QUAL
Staphylococcus_haemolyticus	N110_BC09	1870946	s_5828	28017	MEDIUM_QUAL
Staphylococcus_haemolyticus	N110_BC11	2389909	s_5830	83095	MEDIUM_QUAL
Staphylococcus_haemolyticus	N111_BC01	2761066	s_5831	513864	HIGH_QUAL
Staphylococcus_haemolyticus	N111_BC05	2766638	s_5832	1428894	HIGH_QUAL
Staphylococcus_haemolyticus	N112_BC11	2525860	s_5834	2465870	HIGH_QUAL
Staphylococcus_haemolyticus	N113_BC05	2753011	s_5838	798890	HIGH_QUAL
Staphylococcus_haemolyticus	N113_BC07	2578011	s_5840	243337	HIGH_QUAL
Staphylococcus_haemolyticus	N113_BC08	2699902	s_5841	2045689	HIGH_QUAL
Staphylococcus_haemolyticus	N114_BC06	2568831	s_5847	2233469	HIGH_QUAL
Staphylococcus_haemolyticus	N115_BC02	2627381	s_5848	1002579	HIGH_QUAL
Staphylococcus_haemolyticus	N115_BC08	2589773	s_5849	1185401	HIGH_QUAL
Staphylococcus_haemolyticus	N115_BC11	2722632	s_5852	2661164	HIGH_QUAL
Staphylococcus_haemolyticus	N115_BC12	2615729	s_5853	2589704	HIGH_QUAL
Staphylococcus_haemolyticus	N116_BC02	2624691	s_5854	2598577	HIGH_QUAL
Staphylococcus_haemolyticus	N116_BC05	2327347	s_5855	269397	MEDIUM_QUAL
Staphylococcus_haemolyticus	N116_BC06	2554632	s_5856	2529213	HIGH_QUAL
Staphylococcus_haemolyticus	N117_BC04	1945669	s_5860	75212	MEDIUM_QUAL
Staphylococcus_haemolyticus	N117_BC06	1789513	s_5862	42953	MEDIUM_QUAL
Staphylococcus_haemolyticus	N117_BC07	2535266	s_5863	1030716	HIGH_QUAL
Staphylococcus_haemolyticus	N117_BC08	2660118	s_5864	1492530	HIGH_QUAL
Staphylococcus_haemolyticus	N117_BC09	2678777	s_5865	1633148	HIGH_QUAL
Staphylococcus_haemolyticus	N118_BC07	2723350	s_5868	2655561	HIGH_QUAL
Staphylococcus_haemolyticus	N118_BC08	2599710	s_5869	2573843	HIGH_QUAL
Staphylococcus_haemolyticus	N118_BC11	2660782	s_5872	508012	HIGH_QUAL
Staphylococcus_haemolyticus	N118_BC12	2858037	s_5873	1877020	MEDIUM_QUAL
Staphylococcus_haemolyticus	N119_BC01	2646341	s_5874	2564730	HIGH_QUAL
Staphylococcus_haemolyticus	N119_BC06	2669254	s_5879	1331175	HIGH_QUAL
Staphylococcus_haemolyticus	N119_BC11	2670609	s_5881	2157798	HIGH_QUAL
Staphylococcus_haemolyticus	N120_BC04	2626800	s_5882	2539977	HIGH_QUAL
Staphylococcus_haemolyticus	N120_BC06	2905920	s_5884	2498115	MEDIUM_QUAL
Staphylococcus_haemolyticus	N120_BC07	2673565	s_5885	2574027	HIGH_QUAL
Staphylococcus_haemolyticus	N120_BC10	2552320	s_5887	92119	HIGH_QUAL
Staphylococcus_haemolyticus	N120_BC11	2529033	s_5888	2503866	HIGH_QUAL
Staphylococcus_haemolyticus	N120_BC12	2946861	s_5889	337215	MEDIUM_QUAL
Staphylococcus_haemolyticus	N121_BC01	2638691	s_5890	2551679	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC02	2487692	s_5891	2462934	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC03	2525505	s_5892	716383	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC06	2834759	s_5893	415131	MEDIUM_QUAL
Staphylococcus_haemolyticus	N121_BC07	2573429	s_5894	2529247	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC08	2867641	s_5895	1527581	MEDIUM_QUAL
Staphylococcus_haemolyticus	N121_BC10	2623425	s_5897	2575205	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC11	2735579	s_5898	778158	HIGH_QUAL
Staphylococcus_haemolyticus	N121_BC12	2704961	s_5899	2640080	HIGH_QUAL
Staphylococcus_haemolyticus	N122_BC03	2611240	s_5902	2570601	HIGH_QUAL
Staphylococcus_haemolyticus	N122_BC07	1806495	s_5903	80110	MEDIUM_QUAL
Staphylococcus_haemolyticus	N123_BC01	2714455	s_5908	2639087	HIGH_QUAL
Staphylococcus_haemolyticus	N123_BC09	2777659	s_5910	2551372	HIGH_QUAL
Staphylococcus_haemolyticus	N123_BC10	2787428	s_5911	374914	HIGH_QUAL
Staphylococcus_haemolyticus	N123_BC12	2724131	s_5912	1425043	HIGH_QUAL
Staphylococcus_haemolyticus	N124_BC01	2573243	s_5913	2547639	HIGH_QUAL
Staphylococcus_haemolyticus	N124_BC03	2586965	s_5914	2561225	HIGH_QUAL
Staphylococcus_haemolyticus	N124_BC04	2691520	s_5915	2664744	HIGH_QUAL
Staphylococcus_haemolyticus	N124_BC05	2663159	s_5916	2636664	HIGH_QUAL
Staphylococcus_haemolyticus	N124_BC07	2598169	s_5918	2572319	HIGH_QUAL
Staphylococcus_haemolyticus	N125_BC01	2346555	s_5919	202916	MEDIUM_QUAL
Staphylococcus_haemolyticus	N125_BC03	2579393	s_5920	2553727	HIGH_QUAL
Staphylococcus_haemolyticus	N125_BC04	2897849	s_5921	1962579	MEDIUM_QUAL
Staphylococcus_haemolyticus	N125_BC09	2606913	s_5924	2580977	HIGH_QUAL
Staphylococcus_haemolyticus	N125_BC10	2673093	s_5925	2607433	HIGH_QUAL
Staphylococcus_haemolyticus	N125_BC11	2686831	s_5926	2596992	HIGH_QUAL
Staphylococcus_haemolyticus	N125_BC12	2662480	s_5927	2596806	HIGH_QUAL
Staphylococcus_haemolyticus	N126_BC02	2914712	s_5928	2371461	MEDIUM_QUAL
Staphylococcus_haemolyticus	N126_BC03	2640852	s_5929	2614578	HIGH_QUAL
Staphylococcus_haemolyticus	N126_BC09	2823589	s_5931	2476510	MEDIUM_QUAL
Staphylococcus_haemolyticus	N126_BC12	2581805	s_5933	2556116	HIGH_QUAL
Staphylococcus_haemolyticus	N127_BC02	2581953	s_5934	2556262	HIGH_QUAL
Staphylococcus_haemolyticus	N127_BC03	2587959	s_5935	2534423	HIGH_QUAL
Staphylococcus_haemolyticus	N127_BC05	2626663	s_5936	2600529	HIGH_QUAL
Staphylococcus_haemolyticus	N127_BC06	2668602	s_5937	2619406	HIGH_QUAL
Staphylococcus_haemolyticus	N127_BC07	2625128	s_5938	2599009	HIGH_QUAL
Staphylococcus_haemolyticus	N128_BC02	1509761	s_5940	48791	MEDIUM_QUAL
Staphylococcus_haemolyticus	N128_BC05	2188962	s_5942	351656	MEDIUM_QUAL
Staphylococcus_haemolyticus	N128_BC07	2633559	s_5943	2607359	HIGH_QUAL
Staphylococcus_haemolyticus	N128_BC08	2128089	s_5944	75786	MEDIUM_QUAL
Staphylococcus_haemolyticus	N128_BC10	2630649	s_5945	574475	HIGH_QUAL
Staphylococcus_haemolyticus	N128_BC11	2816042	s_5946	1762850	HIGH_QUAL
Staphylococcus_haemolyticus	N129_BC04	2488818	s_5948	2464050	HIGH_QUAL
Staphylococcus_haemolyticus	N129_BC08	1380302	s_5952	47898	MEDIUM_QUAL
Staphylococcus_haemolyticus	N129_BC12	2645571	s_5953	2523429	HIGH_QUAL
Staphylococcus_haemolyticus	N130_BC05	2450131	s_5955	115280	HIGH_QUAL
Staphylococcus_haemolyticus	N130_BC06	2738203	s_5956	1703211	HIGH_QUAL
Staphylococcus_haemolyticus	N130_BC07	2734270	s_5957	694600	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC02	2618917	s_5958	2592861	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC06	2681684	s_5959	2655006	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC07	2679057	s_5960	516939	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC08	2685398	s_5961	720697	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC11	2772153	s_5962	2591997	HIGH_QUAL
Staphylococcus_haemolyticus	N131_BC12	2498924	s_5963	1317382	HIGH_QUAL
Staphylococcus_haemolyticus	N132_BC01	2130854	s_5964	86415	MEDIUM_QUAL
Staphylococcus_haemolyticus	N132_BC02	2611103	s_5965	1454531	HIGH_QUAL
Staphylococcus_haemolyticus	N132_BC07	2546655	s_5968	2521313	HIGH_QUAL
Staphylococcus_haemolyticus	N133_BC07	2852302	s_5973	2572190	MEDIUM_QUAL
Staphylococcus_haemolyticus	N133_BC08	2938122	s_5974	2687888	MEDIUM_QUAL
Staphylococcus_haemolyticus	N133_BC10	2948758	s_5975	2732080	MEDIUM_QUAL
Staphylococcus_haemolyticus	N134_BC01	2727823	s_5977	2351720	HIGH_QUAL
Staphylococcus_haemolyticus	N134_BC07	2594943	s_5980	2547559	HIGH_QUAL
Staphylococcus_haemolyticus	N135_BC02	2746714	s_5984	2670066	HIGH_QUAL
Staphylococcus_haemolyticus	N135_BC03	2730493	s_5985	2703333	HIGH_QUAL
Staphylococcus_haemolyticus	N135_BC05	2575300	s_5987	2549677	HIGH_QUAL
Staphylococcus_haemolyticus	N135_BC09	2601246	s_5988	2575366	HIGH_QUAL
Staphylococcus_haemolyticus	N136_BC05	2317650	s_5989	393429	MEDIUM_QUAL
Staphylococcus_haemolyticus	N137_BC10	2699471	s_5993	2672618	HIGH_QUAL
Staphylococcus_haemolyticus	N139_BC01	1873928	s_5994	93868	MEDIUM_QUAL
Staphylococcus_haemolyticus	N139_BC05	1372701	s_5997	49992	MEDIUM_QUAL
Staphylococcus_haemolyticus	N139_BC11	2595301	s_5998	2569478	HIGH_QUAL
Staphylococcus_haemolyticus	N140_BC07	2600454	s_6001	836334	HIGH_QUAL
Staphylococcus_haemolyticus	N140_BC08	2581112	s_6002	2516647	HIGH_QUAL
Staphylococcus_haemolyticus	N140_BC10	2605374	s_6004	2579452	HIGH_QUAL
Staphylococcus_haemolyticus	N140_BC11	2655632	s_6005	2583247	HIGH_QUAL
Staphylococcus_haemolyticus	N140_BC12	2715804	s_6006	2631227	HIGH_QUAL
Staphylococcus_haemolyticus	N141_BC03	2738929	s_6007	797538	HIGH_QUAL
Staphylococcus_haemolyticus	N141_BC05	2608663	s_6008	2559996	HIGH_QUAL
Staphylococcus_haemolyticus	N141_BC06	2587303	s_6009	2561558	HIGH_QUAL
Staphylococcus_haemolyticus	N142_BC01	2612780	s_6010	2586785	HIGH_QUAL
Staphylococcus_haemolyticus	N143_BC01	2753331	s_6013	621694	HIGH_QUAL
Staphylococcus_haemolyticus	N143_BC03	2602443	s_6014	2543107	HIGH_QUAL
Staphylococcus_haemolyticus	N143_BC10	2704371	s_6016	2593668	HIGH_QUAL
Staphylococcus_haemolyticus	N143_BC12	2807015	s_6017	2442627	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC01	2734789	s_6018	2623643	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC04	2915905	s_6019	2617578	MEDIUM_QUAL
Staphylococcus_haemolyticus	N144_BC05	2679394	s_6020	2620284	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC06	2614029	s_6021	2551026	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC08	2814862	s_6022	1490883	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC10	2680392	s_6024	1780323	HIGH_QUAL
Staphylococcus_haemolyticus	N144_BC11	2576129	s_6025	530668	HIGH_QUAL
Staphylococcus_haemolyticus	N145_BC01	2298620	s_6026	55030	MEDIUM_QUAL
Staphylococcus_haemolyticus	N145_BC05	2614347	s_6029	2553114	HIGH_QUAL
Staphylococcus_haemolyticus	N145_BC06	2693231	s_6030	2634149	HIGH_QUAL
Staphylococcus_haemolyticus	N145_BC09	2674023	s_6031	2647421	HIGH_QUAL
Staphylococcus_haemolyticus	N145_BC10	2675138	s_6032	457126	HIGH_QUAL
Staphylococcus_haemolyticus	N145_BC11	2544102	s_6033	2518787	HIGH_QUAL
Staphylococcus_haemolyticus	N146_BC01	2550868	s_6034	2525484	HIGH_QUAL
Staphylococcus_haemolyticus	N146_BC09	2201389	s_6035	97127	MEDIUM_QUAL
Staphylococcus_haemolyticus	N147_BC02	2630358	s_6036	2568115	HIGH_QUAL
Staphylococcus_haemolyticus	N147_BC03	2876427	s_6037	314906	MEDIUM_QUAL
Staphylococcus_haemolyticus	N147_BC05	2648335	s_6039	2324069	HIGH_QUAL
Staphylococcus_haemolyticus	N147_BC09	2583571	s_6041	2557865	HIGH_QUAL
Staphylococcus_haemolyticus	N147_BC10	2541143	s_6042	170571	HIGH_QUAL
Staphylococcus_haemolyticus	N148_BC01	2586387	s_6043	2560652	HIGH_QUAL
Staphylococcus_haemolyticus	N148_BC03	2639133	s_6044	713860	HIGH_QUAL
Staphylococcus_haemolyticus	N148_BC04	2676362	s_6045	2649735	HIGH_QUAL
Staphylococcus_haemolyticus	N149_BC07	2879732	s_6050	2635755	MEDIUM_QUAL
Staphylococcus_haemolyticus	N149_BC08	2685253	s_6051	2631574	HIGH_QUAL
Staphylococcus_haemolyticus	N149_BC10	2596382	s_6052	598501	HIGH_QUAL
Staphylococcus_haemolyticus	N150_BC01	2631622	s_6053	2605440	HIGH_QUAL
Staphylococcus_haemolyticus	N151_BC01	2946208	s_6055	2357268	MEDIUM_QUAL
Staphylococcus_haemolyticus	N151_BC02	2578228	s_6056	344238	HIGH_QUAL
Staphylococcus_haemolyticus	N151_BC03	2603180	s_6057	485115	HIGH_QUAL
Staphylococcus_haemolyticus	N152_BC08	2662398	s_6061	2567662	HIGH_QUAL
Staphylococcus_haemolyticus	N152_BC11	2838439	s_6063	2720612	MEDIUM_QUAL
Staphylococcus_haemolyticus	N153_BC07	2423786	s_6066	89058	HIGH_QUAL
Staphylococcus_haemolyticus	N155_BC05	2806580	s_6078	2532886	HIGH_QUAL
Staphylococcus_haemolyticus	N155_BC06	2570969	s_6079	2533166	HIGH_QUAL
Staphylococcus_haemolyticus	N155_BC08	2711056	s_6081	2630417	HIGH_QUAL
Staphylococcus_haemolyticus	N156_BC05	2686019	s_6083	2631543	HIGH_QUAL
Staphylococcus_haemolyticus	N157_BC03	2682088	s_6088	2602249	HIGH_QUAL
Staphylococcus_haemolyticus	N157_BC04	2174997	s_6089	69135	MEDIUM_QUAL
