species	sample	contig	start	end	AR_gene
Enterococcus_faecium	N199_BC07	tig00000001	505996	507903	TetM_Tet
Enterococcus_faecium	N199_BC08	tig00000001	2392380	2393287	Ant6-Ia_AGly
Enterococcus_faecium	N199_BC08	tig00000001	2390961	2391752	Aph3-III_AGly
Enterococcus_faecium	N199_BC08	tig00000001	2396524	2397258	ErmB_MLS
Enterococcus_faecium	N199_BC08	tig00000001	2391845	2392383	Sat4A_AGly
Enterococcus_faecium	N199_BC08	tig00000001	532272	534180	TetM_Tet
Enterococcus_faecium	N199_BC11	tig00000001	57521	56794	ErmA_MLS
Enterococcus_faecium	N199_BC11	tig00000001	55889	56668	Spc_AGly
Enterococcus_faecium	N199_BC11	tig00000032	1033564	1035469	TetM_Tet
Enterococcus_faecium	N205_BC04	tig00000003	816022	815295	ErmA_MLS
Enterococcus_faecium	N205_BC04	tig00000003	814390	815169	Spc_AGly
Enterococcus_faecium	N205_BC04	tig00000003	309842	311307	MsrC_MLS
Enterococcus_faecium	N205_BC04	tig00000260	3643	2911	ErmB_MLS
Enterococcus_faecium	N205_BC04	tig00000260	114055	115485	Aac6-Aph2_AGly
Enterococcus_faecium	N205_BC04	tig00000260	5170	4382	Aph3-III_AGly
Enterococcus_faecium	N205_BC04	tig00000260	9194	8289	Ant6-Ia_AGly
Enterococcus_faecium	N205_BC04	tig00000003	711820	712364	Aac6-Ii_AGly
Enterococcus_faecium	N205_BC04	tig00004964	916722	918628	TetM_Tet
Enterococcus_faecium	N205_BC05	tig00000001	80891	81437	Aac6-Ii_AGly
Enterococcus_faecium	N205_BC05	tig00000001	2870170	2870946	Spc_AGly
Enterococcus_faecium	N205_BC05	tig00000001	2869320	2870045	ErmA_MLS
Enterococcus_faecium	N205_BC05	tig00000001	1748557	1750463	TetM_Tet
Enterococcus_faecium	N205_BC05	tig00000001	481877	483337	MsrC_MLS
Enterococcus_faecium	N208_BC08	tig00000048	491971	492461	Dfr_Tmt
Enterococcus_faecium	N208_BC08	tig00000067	154091	155552	MsrC_MLS
Enterococcus_faecium	N208_BC08	tig00000892	69489	70034	Aac6-Ii_AGly
Enterococcus_faecium	N208_BC08	tig00006960	108301	109079	Spc_AGly
Enterococcus_faecium	N208_BC08	tig00006960	107452	108176	ErmA_MLS
Enterococcus_faecium	N215_BC10	tig00000120	104196	105347	VanS-A_Gly
Enterococcus_faecium	N215_BC10	tig00000120	100070	100978	VanY-A_Gly
Enterococcus_faecium	N215_BC10	tig00000120	101400	102004	VanX-M_Gly
Enterococcus_faecium	N215_BC10	tig00000120	83473	84901	Aac6-Aph2_AGly
Enterococcus_faecium	N215_BC10	tig00000120	103020	103982	VanH-Pt_Gly
Enterococcus_faecium	N215_BC10	tig00000120	102010	103027	VanA_Gly
Enterococcus_faecium	N215_BC10	tig00000120	105325	106009	VanR-A_Gly
Enterococcus_faecium	N215_BC10	tig00000192	14539	16002	MsrC_MLS
Enterococcus_faecium	N216_BC06	tig00000036	50237	50781	Aac6-Ii_AGly
Enterococcus_faecium	N220_BC05	tig00000228	48940	49483	Aac6-Ii_AGly
Enterococcus_faecium	N223_BC03	tig00000094	11638	12245	VanX-M_Gly
Enterococcus_faecium	N223_BC03	tig00000094	159361	160141	Spc_AGly
Enterococcus_faecium	N223_BC03	tig00000094	9652	10618	VanH-Pt_Gly
Enterococcus_faecium	N223_BC03	tig00000094	160267	160995	ErmA_MLS
Enterococcus_faecium	N223_BC03	tig00000094	13301	14207	VanY-A_Gly
Enterococcus_faecium	N223_BC03	tig00000094	8293	9440	VanS-A_Gly
Enterococcus_faecium	N223_BC03	tig00000094	7626	8315	VanR-A_Gly
Enterococcus_faecium	N223_BC03	tig00000094	10611	11632	VanA_Gly
Enterococcus_faecium	N223_BC03	tig00000190	14812	16238	Aac6-Aph2_AGly
Enterococcus_faecium	N223_BC03	tig00000191	4649	6559	TetM_Tet
Enterococcus_faecium	N223_BC03	tig00000201	58147	59617	MsrC_MLS
Enterococcus_faecium	N223_BC09	tig00000831	10080	11543	MsrC_MLS
Enterococcus_faecium	N226_BC04	tig00000008	679060	680395	TetL_Tet
Enterococcus_faecium	N226_BC04	tig00000008	650775	651574	LinB_MLS
Enterococcus_faecium	N226_BC04	tig00000008	645295	646027	ErmB_MLS
Enterococcus_faecium	N226_BC04	tig00000008	677018	678931	TetM_Tet
Enterococcus_faecium	N226_BC04	tig00000016	8181	8912	ErmC_MLS
Enterococcus_faecium	N226_BC04	tig00000016	2455	3821	TetL_Tet
Enterococcus_faecium	N226_BC04	tig00000016	359	2264	TetM_Tet
Enterococcus_faecium	N226_BC04	tig00000118	44873	45366	Dfr_Tmt
Enterococcus_faecium	N226_BC04	tig00000580	72123	72669	Aac6-Ii_AGly
Enterococcus_faecium	N226_BC04	tig00004859	225237	225730	Dfr_Tmt
Enterococcus_faecium	N226_BC04	tig00004859	37566	39031	MsrC_MLS
Enterococcus_faecium	N226_BC06	tig00000299	1227309	1228645	TetL_Tet
Enterococcus_faecium	N226_BC06	tig00000299	421037	421583	Aac6-Ii_AGly
Enterococcus_faecium	N226_BC06	tig00000299	998091	998583	Dfr_Tmt
Enterococcus_faecium	N226_BC06	tig00000299	818124	819588	MsrC_MLS
Enterococcus_faecium	N226_BC06	tig00000299	1225270	1227181	TetM_Tet
Enterococcus_faecium	N226_BC07	tig00001072	645520	646014	Dfr_Tmt
Enterococcus_faecium	N226_BC07	tig00001072	874741	876076	TetL_Tet
Enterococcus_faecium	N226_BC07	tig00001072	68506	69052	Aac6-Ii_AGly
Enterococcus_faecium	N226_BC07	tig00001072	465588	467054	MsrC_MLS
Enterococcus_faecium	N226_BC07	tig00001072	872702	874613	TetM_Tet
Enterococcus_faecium	N226_BC08	tig00000012	641560	642107	Aac6-Ii_AGly
Enterococcus_faecium	N226_BC08	tig00000012	1447762	1449097	TetL_Tet
Enterococcus_faecium	N226_BC08	tig00000012	1218550	1219042	Dfr_Tmt
Enterococcus_faecium	N226_BC08	tig00000012	1038595	1040061	MsrC_MLS
Enterococcus_faecium	N226_BC08	tig00000012	1445722	1447634	TetM_Tet
Enterococcus_faecium	N226_BC12	tig00000219	120512	121005	Dfr_Tmt
Enterococcus_faecium	N226_BC12	tig00000233	62757	63364	VanX-M_Gly
Enterococcus_faecium	N226_BC12	tig00000233	153022	153802	Spc_AGly
Enterococcus_faecium	N226_BC12	tig00000233	60771	61735	VanH-Pt_Gly
Enterococcus_faecium	N226_BC12	tig00000233	64422	65329	VanY-A_Gly
Enterococcus_faecium	N226_BC12	tig00000233	153928	154655	ErmA_MLS
Enterococcus_faecium	N226_BC12	tig00000233	56855	57545	VanR-A_Gly
Enterococcus_faecium	N226_BC12	tig00000233	61728	62751	VanA_Gly
Enterococcus_faecium	N226_BC12	tig00000904	1606758	1607538	Spc_AGly
Enterococcus_faecium	N226_BC12	tig00000904	1607664	1608391	ErmA_MLS
Enterococcus_faecium	N226_BC12	tig00000904	1510587	1511131	Aac6-Ii_AGly
Enterococcus_faecium	N226_BC12	tig00000904	1079949	1081412	MsrC_MLS
Enterococcus_faecium	N227_BC10	tig00000001	1675200	1675979	Spc_AGly
Enterococcus_faecium	N227_BC10	tig00000001	1676105	1676832	ErmA_MLS
Enterococcus_faecium	N227_BC10	tig00000001	1578761	1579307	Aac6-Ii_AGly
Enterococcus_faecium	N227_BC10	tig00000001	1157197	1158665	MsrC_MLS
Enterococcus_faecium	N227_BC10	tig00000020	196076	196568	Dfr_Tmt
Enterococcus_faecium	N227_BC10	tig00000185	62629	63236	VanX-M_Gly
Enterococcus_faecium	N227_BC10	tig00000185	151073	151853	Spc_AGly
Enterococcus_faecium	N227_BC10	tig00000185	60643	61608	VanH-Pt_Gly
Enterococcus_faecium	N227_BC10	tig00000185	151979	152707	ErmA_MLS
Enterococcus_faecium	N227_BC10	tig00000185	64293	65198	VanY-A_Gly
Enterococcus_faecium	N227_BC10	tig00000185	56734	57424	VanR-A_Gly
Enterococcus_faecium	N227_BC10	tig00000185	61601	62623	VanA_Gly
Enterococcus_faecium	N229_BC11	tig00000045	2303709	2304256	Aac6-Ii_AGly
Enterococcus_faecium	N229_BC11	tig00000045	87621	89079	MsrC_MLS
Enterococcus_faecium	N229_BC12	tig00000001	2220901	2221448	Aac6-Ii_AGly
Enterococcus_faecium	N229_BC12	tig00000001	2632368	2633831	MsrC_MLS
Enterococcus_faecium	N229_BC12	tig00000001	1579	3038	MsrC_MLS
Enterococcus_faecium	N232_BC02	tig00001360	459102	458375	ErmA_MLS
Enterococcus_faecium	N232_BC02	tig00001360	457469	458249	Spc_AGly
Enterococcus_faecium	N232_BC02	tig00001358	1189053	1190520	MsrC_MLS
Enterococcus_faecium	N232_BC02	tig00001360	354699	355246	Aac6-Ii_AGly
Enterococcus_faecium	N232_BC02	tig00001356	106240	108149	TetM_Tet
Enterococcus_faecium	N233_BC11	tig00000002	1030533	1031079	Aac6-Ii_AGly
Enterococcus_faecium	N233_BC11	tig00000002	618284	619749	MsrC_MLS
Enterococcus_faecium	N233_BC12	tig00000001	2302486	2303030	Aac6-Ii_AGly
Enterococcus_faecium	N233_BC12	tig00000001	1890186	1891652	MsrC_MLS
Enterococcus_faecium	N237_BC09	tig00000001	2082870	2083363	Dfr_Tmt
Enterococcus_faecium	N237_BC09	tig00000001	63560	65026	MsrC_MLS
Enterococcus_faecium	N237_BC09	tig00000010	219807	220586	Spc_AGly
Enterococcus_faecium	N237_BC09	tig00000010	316489	317036	Aac6-Ii_AGly
Enterococcus_faecium	N237_BC09	tig00000010	218955	219681	ErmA_MLS
Enterococcus_faecium	N237_BC09	tig00002270	2671	3315	CatA_Phe
Enterococcus_faecium	N237_BC09	tig00002270	1069	2490	Aac6-Aph2_AGly
Enterococcus_faecium	N237_BC09	tig00012480	95967	96574	VanX-M_Gly
Enterococcus_faecium	N237_BC09	tig00012480	5525	6305	Spc_AGly
Enterococcus_faecium	N237_BC09	tig00012480	97598	98563	VanH-Pt_Gly
Enterococcus_faecium	N237_BC09	tig00012480	4672	5400	ErmA_MLS
Enterococcus_faecium	N237_BC09	tig00012480	94002	94909	VanY-A_Gly
Enterococcus_faecium	N237_BC09	tig00012480	96580	97605	VanA_Gly
Enterococcus_faecium	N237_BC09	tig00012480	101787	102477	VanR-A_Gly
Enterococcus_faecium	N238_BC05	tig00000001	1215914	1216461	Aac6-Ii_AGly
Enterococcus_faecium	N238_BC05	tig00000001	838933	840398	MsrC_MLS
Enterococcus_gallinarum	N233_BC08	tig00001156	156340	157116	AadA_AGly
Enterococcus_sp.	N110_BC06	tig00000000	1780780	1781805	VanC1_Gly
Enterococcus_sp.	N110_BC06	tig00000000	1778139	1780219	VanT_Gly
Enterococcus_sp.	N110_BC06	tig00000000	1780216	1780783	VanX-Yc_Gly
Enterococcus_sp.	N110_BC06	tig00000000	1777364	1778050	VanR-C_Gly
Enterococcus_sp.	N110_BC06	tig00000000	1291422	1292843	Aac6-Aph2_AGly
Enterococcus_sp.	N110_BC06	tig00000000	1925084	1926988	TetM_Tet
Enterococcus_sp.	N110_BC06	tig00000000	1776298	1777373	VanS-C_Gly
Enterococcus_sp.	N110_BC07	tig00000059	22634	21626	VanC1_Gly
Enterococcus_sp.	N110_BC07	tig00000059	18915	18228	VanR-C_Gly
Enterococcus_sp.	N110_BC07	tig00000059	18238	17168	VanS-C_Gly
Enterococcus_sp.	N110_BC07	tig00000059	21629	21062	VanX-Yc_Gly
Enterococcus_sp.	N110_BC07	tig00000059	21065	19004	VanT_Gly
Enterococcus_sp.	N112_BC03	tig00000526	101822	102864	VanC2-4_Gly
Enterococcus_sp.	N112_BC03	tig00000526	102861	103425	VanXYc_Gly
Enterococcus_sp.	N112_BC03	tig00000526	105587	106270	VanRc_Gly
Enterococcus_sp.	N112_BC03	tig00000526	106332	107383	VanSc_Gly
Enterococcus_sp.	N112_BC03	tig00000526	103422	105494	VanTc_Gly
Enterococcus_sp.	N172_BC07	tig00000001	15616	17522	TetM_Tet
Enterococcus_sp.	N172_BC07	tig00000012	44748	46833	VanT_Gly
Enterococcus_sp.	N172_BC07	tig00000012	43163	44189	VanC1_Gly
Enterococcus_sp.	N172_BC07	tig00000012	46922	47608	VanR-C_Gly
Enterococcus_sp.	N172_BC07	tig00000012	47598	48675	VanS-C_Gly
Enterococcus_sp.	N172_BC07	tig00000012	44186	44751	VanX-Yc_Gly
Enterococcus_sp.	N225_BC03	tig00000007	554250	555275	VanC1_Gly
Enterococcus_sp.	N225_BC03	tig00000007	551608	553691	VanT_Gly
Enterococcus_sp.	N225_BC03	tig00000007	550831	551521	VanR-C_Gly
Enterococcus_sp.	N225_BC03	tig00000007	64954	66382	Aac6-Aph2_AGly
Enterococcus_sp.	N225_BC03	tig00000007	553688	554253	VanX-Yc_Gly
Enterococcus_sp.	N225_BC03	tig00000007	549764	550841	VanS-C_Gly
Enterococcus_sp.	N225_BC03	tig00000230	83200	85106	TetM_Tet
Enterococcus_sp.	N230_BC02	tig00000014	445105	446535	Aac6-Aph2_AGly
Enterococcus_sp.	N230_BC02	tig00000032	1076293	1077318	VanC1_Gly
Enterococcus_sp.	N230_BC02	tig00000032	1077878	1079959	VanT_Gly
Enterococcus_sp.	N230_BC02	tig00000032	1080048	1080736	VanR-C_Gly
Enterococcus_sp.	N230_BC02	tig00000032	1077315	1077881	VanX-Yc_Gly
Enterococcus_sp.	N230_BC02	tig00000032	930735	932644	TetM_Tet
Enterococcus_sp.	N230_BC02	tig00000032	1080726	1081805	VanS-C_Gly
Enterococcus_sp.	N233_BC01	tig00000001	2702999	2703644	CatA_Phe
Enterococcus_sp.	N233_BC01	tig00000001	2711305	2713223	TetS_Tet
Enterococcus_sp.	N233_BC01	tig00000001	2716933	2718364	Aac6-Aph2_AGly
Enterococcus_sp.	N233_BC01	tig00000001	548122	550206	VanT_Gly
Enterococcus_sp.	N233_BC01	tig00000001	550767	551792	VanC1_Gly
Enterococcus_sp.	N233_BC01	tig00000001	547344	548033	VanR-C_Gly
Enterococcus_sp.	N233_BC01	tig00000001	550203	550770	VanX-Yc_Gly
Enterococcus_sp.	N233_BC01	tig00000001	2735341	2736075	ErmB_MLS
Enterococcus_sp.	N233_BC01	tig00000001	695395	697301	TetM_Tet
Enterococcus_sp.	N233_BC01	tig00000001	546275	547354	VanS-C_Gly
Enterococcus_sp.	N233_BC08	tig00000166	107551	108595	VanC2-4_Gly
Enterococcus_sp.	N233_BC08	tig00000166	108592	109160	VanXYc_Gly
Enterococcus_sp.	N233_BC08	tig00000166	112086	113137	VanSc_Gly
Enterococcus_sp.	N233_BC08	tig00000166	111338	112024	VanRc_Gly
Enterococcus_sp.	N233_BC08	tig00000166	109157	111240	VanTc_Gly
Enterococcus_sp.	N234_BC09	tig00000001	3580860	3581887	VanC1_Gly
Enterococcus_sp.	N234_BC09	tig00000001	3578213	3580298	VanT_Gly
Enterococcus_sp.	N234_BC09	tig00000001	3580295	3580863	VanX-Yc_Gly
Enterococcus_sp.	N234_BC09	tig00000001	3090289	3091717	Aac6-Aph2_AGly
Enterococcus_sp.	N234_BC09	tig00000001	3577435	3578124	VanR-C_Gly
Enterococcus_sp.	N234_BC09	tig00000001	68329	70237	TetM_Tet
Enterococcus_sp.	N234_BC09	tig00000001	3576367	3577445	VanS-C_Gly
Enterococcus_sp.	N234_BC10	tig00000001	2214361	2215387	VanC1_Gly
Enterococcus_sp.	N234_BC10	tig00000001	2215947	2218030	VanT_Gly
Enterococcus_sp.	N234_BC10	tig00000001	2218119	2218808	VanR-C_Gly
Enterococcus_sp.	N234_BC10	tig00000001	2704441	2705869	Aac6-Aph2_AGly
Enterococcus_sp.	N234_BC10	tig00000001	2215384	2215950	VanX-Yc_Gly
Enterococcus_sp.	N234_BC10	tig00000001	2068775	2070686	TetM_Tet
Enterococcus_sp.	N234_BC10	tig00000001	2218798	2219877	VanS-C_Gly
Enterococcus_sp.	N234_BC11	tig00000029	1331280	1332307	VanC1_Gly
Enterococcus_sp.	N234_BC11	tig00000029	1332869	1334954	VanT_Gly
Enterococcus_sp.	N234_BC11	tig00000029	1332304	1332872	VanX-Yc_Gly
Enterococcus_sp.	N234_BC11	tig00000029	1821288	1822714	Aac6-Aph2_AGly
Enterococcus_sp.	N234_BC11	tig00000029	1335043	1335731	VanR-C_Gly
Enterococcus_sp.	N234_BC11	tig00000029	1185700	1187611	TetM_Tet
Enterococcus_sp.	N234_BC11	tig00000029	1335721	1336801	VanS-C_Gly
Enterococcus_sp.	N238_BC02	tig00000001	2179864	2180890	VanC1_Gly
Enterococcus_sp.	N238_BC02	tig00000001	2177223	2179305	VanT_Gly
Enterococcus_sp.	N238_BC02	tig00000001	1689498	1690926	Aac6-Aph2_AGly
Enterococcus_sp.	N238_BC02	tig00000001	2176445	2177134	VanR-C_Gly
Enterococcus_sp.	N238_BC02	tig00000001	2179302	2179867	VanX-Yc_Gly
Enterococcus_sp.	N238_BC02	tig00000001	2324545	2326453	TetM_Tet
Enterococcus_sp.	N238_BC02	tig00000001	2175380	2176455	VanS-C_Gly
Klebsiella_aerogenes	N134_BC04	tig00000051	66200	67331	AmpC_Bla
Klebsiella_aerogenes	N134_BC06	tig00000000	2768595	2769731	AmpC_Bla
Klebsiella_aerogenes	N204_BC10	tig00000001	3623701	3624839	AmpC_Bla
Klebsiella_aerogenes	N206_BC07	tig00000665	4511017	4512156	AmpC_Bla
Klebsiella_pneumoniae	N101_BC03	tig00000000	47534	50654	OqxB_Flq
Klebsiella_pneumoniae	N101_BC03	tig00000000	46373	47512	OqxA_Flq
Klebsiella_pneumoniae	N101_BC03	tig00000001	417639	418490	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N101_BC03	tig00000004	40829	41652	OXA-1_Bla
Klebsiella_pneumoniae	N101_BC03	tig00000004	35726	36990	TetA_Tet
Klebsiella_pneumoniae	N101_BC03	tig00000004	41776	42290	AacAad_AGly
Klebsiella_pneumoniae	N101_BC03	tig00000004	63271	64069	StrA_AGly
Klebsiella_pneumoniae	N101_BC03	tig00000004	57222	58088	CTX-M-1_Bla
Klebsiella_pneumoniae	N101_BC03	tig00000004	60888	61740	TEM-1D_Bla
Klebsiella_pneumoniae	N101_BC03	tig00000004	48233	48699	DfrA5_Tmt
Klebsiella_pneumoniae	N101_BC03	tig00000004	40160	40699	CatBx_Phe
Klebsiella_pneumoniae	N101_BC03	tig00000004	64130	64931	SulII_Sul
Klebsiella_pneumoniae	N101_BC03	tig00000004	26953	27621	QnrB_Flq
Klebsiella_pneumoniae	N101_BC03	tig00000004	62451	63271	StrB_AGly
Klebsiella_pneumoniae	N101_BC03	tig00000004	43275	44116	Aac3-IIa_AGly
Klebsiella_pneumoniae	N101_BC03	tig00000022	891381	892520	AmpH_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000000	321876	322733	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000000	1883844	1886964	OqxB_Flq
Klebsiella_pneumoniae	N101_BC04	tig00000000	4255585	4256723	AmpH_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000000	1882676	1883820	OqxA_Flq
Klebsiella_pneumoniae	N101_BC04	tig00000001	94743	95214	DfrA1_Tmt
Klebsiella_pneumoniae	N101_BC04	tig00000001	230785	232054	TetA_Tet
Klebsiella_pneumoniae	N101_BC04	tig00000001	125251	126063	Aph3''Ia_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	121559	122346	SulIII_Sul
Klebsiella_pneumoniae	N101_BC04	tig00000001	255998	256854	TEM-1D_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000001	92722	93374	Qnr-S_Flq
Klebsiella_pneumoniae	N101_BC04	tig00000001	119097	119893	AadA_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	96355	97621	TetA_Tet
Klebsiella_pneumoniae	N101_BC04	tig00000001	257565	258396	StrB_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	235900	236724	OXA-1_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000001	236853	237368	AacAad_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	252320	253188	CTX-M-1_Bla
Klebsiella_pneumoniae	N101_BC04	tig00000001	258396	259192	StrA_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	243334	243802	DfrA5_Tmt
Klebsiella_pneumoniae	N101_BC04	tig00000001	235223	235767	CatBx_Phe
Klebsiella_pneumoniae	N101_BC04	tig00000001	238353	239204	Aac3-IIa_AGly
Klebsiella_pneumoniae	N101_BC04	tig00000001	114599	115798	FloR_Phe
Klebsiella_pneumoniae	N101_BC04	tig00000001	259253	260056	SulII_Sul
Klebsiella_pneumoniae	N101_BC04	tig00000001	221992	222662	QnrB_Flq
Klebsiella_pneumoniae	N106_BC07	tig00000000	2930502	2931354	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N106_BC07	tig00000000	1572789	1573936	AmpH_Bla
Klebsiella_pneumoniae	N106_BC07	tig00000000	4495962	4499086	OqxB_Flq
Klebsiella_pneumoniae	N106_BC07	tig00000000	4494788	4495938	OqxA_Flq
Klebsiella_pneumoniae	N106_BC08	tig00000000	2919849	2920704	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N106_BC08	tig00000000	1561269	1562415	AmpH_Bla
Klebsiella_pneumoniae	N106_BC08	tig00000000	4486185	4489309	OqxB_Flq
Klebsiella_pneumoniae	N106_BC08	tig00000000	4485007	4486161	OqxA_Flq
Klebsiella_pneumoniae	N106_BC08	tig00000003	68856	69682	OXA-1_Bla
Klebsiella_pneumoniae	N106_BC08	tig00000003	91385	92185	StrA_AGly
Klebsiella_pneumoniae	N106_BC08	tig00000003	88986	89842	TEM-1D_Bla
Klebsiella_pneumoniae	N106_BC08	tig00000003	85314	86182	CTX-M-1_Bla
Klebsiella_pneumoniae	N106_BC08	tig00000003	71311	72166	Aac3-IIa_AGly
Klebsiella_pneumoniae	N106_BC08	tig00000003	90556	91385	StrB_AGly
Klebsiella_pneumoniae	N106_BC08	tig00000003	63717	64980	TetA_Tet
Klebsiella_pneumoniae	N106_BC08	tig00000003	68177	68721	CatBx_Phe
Klebsiella_pneumoniae	N106_BC08	tig00000003	69812	70326	AacAad_AGly
Klebsiella_pneumoniae	N106_BC08	tig00000003	92244	93051	SulII_Sul
Klebsiella_pneumoniae	N106_BC08	tig00000003	76304	76771	DfrA5_Tmt
Klebsiella_pneumoniae	N106_BC08	tig00000003	54918	55588	QnrB_Flq
Klebsiella_pneumoniae	N107_BC04	tig00000000	2757445	2758297	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N107_BC04	tig00000000	1413115	1414269	AmpH_Bla
Klebsiella_pneumoniae	N107_BC04	tig00000000	4194868	4197991	OqxB_Flq
Klebsiella_pneumoniae	N107_BC04	tig00000000	4193693	4194844	OqxA_Flq
Klebsiella_pneumoniae	N112_BC02	tig00000000	4870201	4871058	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N112_BC02	tig00000000	3318432	3319574	AmpH_Bla
Klebsiella_pneumoniae	N112_BC08	tig00000000	467352	468207	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N112_BC08	tig00000000	4122319	4125441	OqxB_Flq
Klebsiella_pneumoniae	N112_BC08	tig00000000	4125464	4126620	OqxA_Flq
Klebsiella_pneumoniae	N112_BC08	tig00000000	1833523	1834622	AmpH_Bla
Klebsiella_pneumoniae	N112_BC09	tig00000000	1084062	1084917	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N112_BC09	tig00000000	4738891	4742019	OqxB_Flq
Klebsiella_pneumoniae	N112_BC09	tig00000000	4742042	4743198	OqxA_Flq
Klebsiella_pneumoniae	N112_BC09	tig00000000	2450894	2452035	AmpH_Bla
Klebsiella_pneumoniae	N112_BC10	tig00000000	5138932	5139787	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N112_BC10	tig00000000	1484283	1487409	OqxB_Flq
Klebsiella_pneumoniae	N112_BC10	tig00000000	3772784	3773928	AmpH_Bla
Klebsiella_pneumoniae	N112_BC10	tig00000000	1483106	1484260	OqxA_Flq
Klebsiella_pneumoniae	N115_BC04	tig00000000	4995101	4995953	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N115_BC04	tig00000000	1185681	1186825	AmpH_Bla
Klebsiella_pneumoniae	N115_BC05	tig00000000	3338012	3338522	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N115_BC05	tig00000000	1840795	1841948	OqxA_Flq
Klebsiella_pneumoniae	N115_BC05	tig00000000	1837651	1840771	OqxB_Flq
Klebsiella_pneumoniae	N115_BC05	tig00000000	4738287	4739435	AmpH_Bla
Klebsiella_pneumoniae	N115_BC06	tig00000000	4593870	4594725	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N115_BC06	tig00000000	853473	856599	OqxB_Flq
Klebsiella_pneumoniae	N115_BC06	tig00000000	3190959	3192100	AmpH_Bla
Klebsiella_pneumoniae	N115_BC06	tig00000000	852298	853449	OqxA_Flq
Klebsiella_pneumoniae	N115_BC07	tig00000001	468200	469341	AmpH_Bla
Klebsiella_pneumoniae	N115_BC07	tig00000011	2206694	2207549	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N115_BC07	tig00000011	702537	705664	OqxB_Flq
Klebsiella_pneumoniae	N115_BC07	tig00000011	705687	706840	OqxA_Flq
Klebsiella_pneumoniae	N126_BC04	tig00000000	4230620	4231475	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N126_BC04	tig00000000	2781530	2784653	OqxB_Flq
Klebsiella_pneumoniae	N126_BC04	tig00000000	526383	527528	AmpH_Bla
Klebsiella_pneumoniae	N126_BC04	tig00000000	2784677	2785836	OqxA_Flq
Klebsiella_pneumoniae	N126_BC05	tig00000001	2755779	2758906	OqxB_Flq
Klebsiella_pneumoniae	N126_BC05	tig00000001	513633	514773	AmpH_Bla
Klebsiella_pneumoniae	N126_BC05	tig00000001	2758930	2760087	OqxA_Flq
Klebsiella_pneumoniae	N126_BC05	tig00000002	221403	221916	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N126_BC07	tig00000001	325385	325665	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N126_BC07	tig00000041	215395	218463	OqxB_Flq
Klebsiella_pneumoniae	N126_BC07	tig00000041	214237	215371	OqxA_Flq
Klebsiella_pneumoniae	N126_BC07	tig00000043	113643	114782	AmpH_Bla
Klebsiella_pneumoniae	N136_BC12	tig00000004	645316	646452	AmpH_Bla
Klebsiella_pneumoniae	N136_BC12	tig00000007	52792	55903	OqxB_Flq
Klebsiella_pneumoniae	N136_BC12	tig00000007	55927	57072	OqxA_Flq
Klebsiella_pneumoniae	N136_BC12	tig00000008	333223	334075	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N137_BC01	tig00000004	124002	125150	AmpH_Bla
Klebsiella_pneumoniae	N137_BC01	tig00000005	336425	339522	OqxB_Flq
Klebsiella_pneumoniae	N137_BC01	tig00000005	339546	340675	OqxA_Flq
Klebsiella_pneumoniae	N137_BC01	tig00000024	22241	23092	SHV-OKP-LEN_Bla
Klebsiella_pneumoniae	N137_BC02	tig00000001	2289342	2290490	AmpH_Bla
